GHCN_ID,Lat,Lon,Elev,State,Name,Probability_of_Snow_Depth_GT_0,Median_of_Snow_Depth_GT_0_inches,Probability_of_Snowfall_GT_0,Median_of_Snowfall_GT_0_inches
USC00025780,34.9364,-111.6392,1972.1,AZ,'MUND''S PARK',41%,6,18%,1.8
USC00020632,33.8097,-111.6497,502.9,AZ,BARTLETT DAM,0%,-9999,0%,-6666
USC00427064,40.2458,-111.6508,1392.9,UT,PROVO BYU,51%,3,21%,1.9
USW00003103,35.1442,-111.6664,2134.5,AZ,FLAGSTAFF PULLIAM A,59%,6,23%,1.6
USC00021514,33.2058,-111.6819,434.3,AZ,CHANDLER HEIGHTS,0%,-9999,0%,-9999
USC00021614,34.3494,-111.6981,807.7,AZ,CHILDS,0%,-9999,1%,-6666
USC00241552,47.2194,-111.71,1024.1,MT,CASCADE 5 S,29%,2,14%,1.8
USC00021306,32.8878,-111.7117,427.6,AZ,CASA GRANDE,0%,-9999,0%,-9999
USC00424135,41.2403,-111.7131,1566.7,UT,HUNTSVILLE MONASTER,83%,9,26%,2
USC00023190,33.6028,-111.7131,481.6,AZ,FOUNTAIN HILLS,0%,-9999,0%,-9999
USC00024182,33.9825,-111.7139,615.7,AZ,HORSESHOE DAM,0%,-9999,0%,-6666
USC00023009,35.1611,-111.7311,2171.7,AZ,FLAGSTAFF 4 SW,58%,5,16%,1.8
USC00426919,40.3675,-111.7339,1436.2,UT,PLEASANT GROVE,43%,3,17%,1.9
USC00426538,40.2767,-111.7369,1374.6,UT,OREM TRTMT PLT,36%,3,15%,1.7
USC00023160,35.2681,-111.7428,2239.4,AZ,FT VALLEY,31%,4,9%,-6666
USC00026037,34.9589,-111.7553,1566.4,AZ,OAK CREEK CANYON,4%,-6666,3%,-6666
USC00027708,34.8956,-111.7644,1286.3,AZ,SEDONA,0%,-9999,0%,-6666
USC00027370,33.0722,-111.7661,396.2,AZ,SACATON,0%,-9999,0%,-9999
USC00420061,40.4644,-111.7708,1545.3,UT,ALPINE,66%,5,21%,2
USC00104456,43.3456,-111.7847,1776.4,ID,IDAHO FALLS 16 SE,86%,6,29%,1.1
USC00107644,43.8083,-111.7892,1525.5,ID,REXBURG BYU IDAHO,79%,6,24%,1.6
USC00425186,41.7456,-111.8033,1460,UT,LOGAN UTAH ST UNIV,70%,4,29%,1.1
USC00427271,41.9064,-111.81,1426.5,UT,RICHMOND,74%,6,19%,2
USC00025467,33.4114,-111.8183,376.4,AZ,MESA,0%,-9999,0%,-9999
USC00421446,40.8397,-111.8314,1624.6,UT,CITY CREEK WTP,78%,9,28%,2
USC00426135,39.7122,-111.8319,1563,UT,NEPHI,63%,4,18%,2
USC00426869,41.2578,-111.8378,1505.7,UT,PINE VIEW DAM,91%,10,35%,2
USC00025635,34.6106,-111.8381,969.3,AZ,MONTEZUMA CASTLE NM,0%,-9999,0%,-6666
USC00427557,38.9594,-111.8547,1561.5,UT,SALINA,40%,5,16%,1.2
USC00424764,38.5086,-111.8842,2112.3,UT,KOOSHAREM,52%,4,14%,1.3
USC00420820,40.8547,-111.8903,1383.8,UT,BOUNTIFUL-VAL VERDA,62%,4,19%,2
USC00425194,41.6661,-111.8914,1367.9,UT,LOGAN 5 SW EXP FARM,71%,5,26%,1
USC00021282,33.8161,-111.9019,771.1,AZ,CAREFREE,0%,-9999,0%,-6666
USC00429346,41.1092,-111.9125,1493.5,UT,WEBER BSN PUMP PLT,43%,7,12%,2
USC00428828,41.9153,-111.9128,1357.9,UT,TRENTON,75%,5,25%,1.2
USC00247618,47.4961,-111.9161,1084.5,MT,SIMMS 1 NE,40%,3,19%,0.9
USC00028499,33.4258,-111.9217,355.7,AZ,TEMPE ASU,0%,-9999,0%,-9999
USC00422418,39.95,-111.95,1429.5,UT,ELBERTA,44%,2,17%,1
USC00241974,48.1794,-111.9614,1082,MT,CONRAD,50%,3,15%,1
USW00024144,46.6056,-111.9636,1166.8,MT,HELENA RGNL AP,55%,3,20%,0.5
USW00024127,40.7781,-111.9694,1287.8,UT,SALT LAKE CITY INTL,52%,3,28%,0.9
USC00429514,37.8747,-111.9731,2298.2,UT,WIDTSOE 3 NNE,52%,4,11%,2.1
USC00242857,47.6153,-111.9855,1214,MT,FAIRFIELD,36%,3,10%,-6666
USC00424755,37.5142,-111.9883,1769.4,UT,KODACHROME BASIN PA,21%,5,8%,-6666
USW00023183,33.4278,-112.0039,337.4,AZ,PHOENIX SKY HARBOR,0%,-9999,0%,-6666
USC00244241,46.9914,-112.0122,1062.8,MT,HOLTER DAM,40%,2,13%,1
USC00028904,34.7706,-112.0264,1057.7,AZ,TUZIGOOT,0%,-6666,0%,-6666
USC00025270,33.1139,-112.0303,353.6,AZ,MARICOPA 4 N,0%,-9999,0%,-9999
USC00421918,41.8328,-112.0558,1307.6,UT,CUTLER DAM UP&L,72%,4,22%,1.1
USC00021001,36.2147,-112.062,2438.4,AZ,BRIGHT ANGEL RS,91%,14,23%,2.8
USW00024145,43.5164,-112.0672,1441.4,ID,IDAHO FALLS FANNING,72%,7,29%,0.7
USC00028112,33.3814,-112.07,352,AZ,SOUTH PHOENIX,0%,-9999,0%,-9999
USC00427260,38.7619,-112.0775,1615.4,UT,RICHFIELD RADIO KSV,27%,2,8%,-6666
USW00093140,33.4489,-112.0825,334.7,AZ,PHOENIX CITY,0%,-9999,0%,-9999
USC00422696,40.2703,-112.0944,1487.4,UT,FAIRFIELD,49%,3,18%,1
USC00026471,36.1383,-112.0958,771.1,AZ,PHANTOM RANCH,0%,-6666,0%,-6666
USC00024453,34.7522,-112.1114,1508.8,AZ,JEROME,2%,-6666,2%,-6666
USC00024829,33.3369,-112.1472,345.9,AZ,LAVEEN 3 SSE,0%,-9999,0%,-9999
USC00023596,36.0528,-112.1503,2068.1,AZ,GRAND CANYON NP 2,34%,3,14%,1.4
USC00428817,41.7108,-112.1636,1313.7,UT,TREMONTON,55%,5,23%,1
USC00022109,34.305,-112.165,1149.4,AZ,CORDES,0%,-9999,0%,-6666
USC00421008,37.6411,-112.1689,2412.5,UT,BRYCE CANYON NP HQR,85%,7,19%,2
USC00241737,47.8206,-112.1919,1172,MT,CHOTEAU,37%,3,15%,0.9
USC00102707,44.2436,-112.2006,1661.2,ID,DUBOIS EXP STN,92%,8,29%,0.9
USC00425477,38.4486,-112.2275,1783.7,UT,MARYSVALE,25%,2,7%,-6666
USC00028598,33.4519,-112.2433,312.4,AZ,TOLLESON 1 E,0%,-9999,0%,-6666
USC00421432,38.1706,-112.2786,1844,UT,CIRCLEVILLE,14%,2,8%,-6666
USW00024151,42.1492,-112.2872,1362.5,ID,MALAD CITY,56%,8,19%,1
USC00247159,47.19,-112.2906,1280.2,MT,ROGERS PASS 9 NNE,44%,4,11%,2
USC00428771,40.5278,-112.2975,1546.6,UT,TOOELE,75%,5,20%,1.7
USC00029634,33.595,-112.3014,345.9,AZ,YOUNGTOWN,0%,-9999,0%,-9999
USC00422828,38.9664,-112.3278,1560.6,UT,FILLMORE,64%,4,18%,2
USC00021353,33.9825,-112.3617,606.6,AZ,CASTLE HOT SPRINGS,0%,-9999,0%,-9999
USC00024977,33.4992,-112.3631,317,AZ,LITCHFIELD PARK,0%,-9999,0%,-9999
USW00024137,48.6033,-112.3753,1169.8,MT,CUT BANK MUNI AP,45%,2,18%,0.5
USC00107208,42.8917,-112.4086,1472.8,ID,POCATELLO 2 NE,73%,3,41%,0.6
USC00103297,43.0428,-112.4133,1360.9,ID,FT HALL 1 NNE,61%,3,20%,1
USW00023184,34.6517,-112.4208,1536.8,AZ,PRESCOTT LOVE FLD,7%,-6666,6%,-6666
USC00026796,34.5706,-112.4322,1586.5,AZ,PRESCOTT,5%,-6666,4%,-6666
USC00424527,38.8067,-112.4367,1522.5,UT,KANOSH,58%,5,19%,2
USC00420527,38.2681,-112.4814,2217.4,UT,BEAVER CANYON PH,93%,13,21%,2.5
USC00420086,37.4403,-112.4819,2145.8,UT,ALTON,59%,7,18%,3.1
USW00024135,45.9647,-112.5006,1678.2,MT,BUTTE BERT MOONEY A,88%,3,27%,0.6
USC00423348,40.6019,-112.5075,1386.8,UT,GRANTSVILLE 2W,43%,2,14%,1.1
USC00424508,37.0286,-112.5367,1493.5,UT,KANAB,16%,2,8%,-6666
USC00029166,34.3117,-112.562,1147.3,AZ,WALNUT GROVE,0%,-9999,0%,-6666
USW00024156,42.9203,-112.5711,1364.9,ID,POCATELLO RGNL AP,48%,3,33%,0.5
USC00021026,33.3761,-112.5828,271.3,AZ,BUCKEYE,0%,-9999,0%,-9999
USW00023162,39.3375,-112.5858,1408.2,UT,DELTA,31%,2,14%,1
USC00245030,44.6331,-112.5928,1913.8,MT,LIMA,77%,3,13%,1
USC00424362,40.3375,-112.6114,1700.8,UT,JOHNSON PASS,74%,5,23%,1.4
USC00422101,39.2872,-112.6519,1399,UT,DESERET,23%,3,9%,-6666
USC00245040,46.9558,-112.6547,1394.5,MT,LINCOLN RS,74%,9,21%,1.5
USC00243570,45.4686,-112.6561,1511.8,MT,GLEN 2 E,31%,2,5%,-6666
USC00023393,32.9481,-112.7131,224,AZ,GILA BEND,0%,-9999,0%,-9999
USC00026616,36.8586,-112.7386,1499.6,AZ,PIPE SPRINGS NATL M,4%,-6666,2%,-6666
USC00029287,33.9792,-112.7403,638.6,AZ,WICKENBURG,0%,-9999,0%,-9999
USC00242421,45.7511,-112.7547,1630.7,MT,DIVIDE,51%,2,12%,0.7
USC00026132,31.9556,-112.8003,511.5,AZ,ORGAN PIPE CACTUS N,0%,-9999,0%,-9999
USC00029158,34.9281,-112.8097,1551.4,AZ,WALNUT CREEK,0%,-9999,0%,-6666
USC00100010,42.9536,-112.8253,1342.6,ID,ABERDEEN EXP STN,59%,3,16%,1
USC00426686,37.8622,-112.8292,1791.6,UT,PAROWAN,45%,4,14%,2
USC00020080,32.3697,-112.86,539.5,AZ,AJO,0%,-9999,0%,-9999
USC00028641,33.4203,-112.86,396.2,AZ,TONOPAH,0%,-9999,0%,-9999
USC00420757,37.5928,-112.8639,3259.5,UT,BLOWHARD MTN RADAR,100%,27,24%,3.3
USC00027716,35.3322,-112.8797,1600.2,AZ,SELIGMAN,5%,-6666,5%,-6666
USC00100227,42.8572,-112.88,1345.7,ID,AMERICAN FALLS 6 NE,60%,3,22%,1
USC00425723,38.2164,-112.9211,1609.3,UT,MINERSVILLE,0%,-9999,4%,-6666
USW00094143,43.5317,-112.9422,1505.1,ID,IDAHO FALLS 46 W,74%,5,17%,0.9
USC00420730,38.7075,-112.9539,1498.4,UT,BLACK ROCK,34%,3,8%,-6666
USC00240199,46.1314,-112.9569,1609.3,MT,ANACONDA,78%,4,26%,1
USC00021920,36.9936,-112.9719,1524.3,AZ,COLORADO CITY,14%,3,5%,-6666
USC00429717,37.2092,-112.9814,1230.8,UT,ZION NP,1%,-6666,2%,-6666
USW00023176,38.4167,-113.0167,1536.2,UT,MILFORD MUNI AP,37%,3,11%,1.1
USC00243707,44.9411,-113.0283,1761.7,MT,GRANT 5 SE,76%,3,17%,0.5
USW00093129,37.7086,-113.0944,1702.6,UT,CEDAR CITY MUNI AP,34%,3,16%,0.9
USC00020586,34.5972,-113.1739,1205.5,AZ,BAGDAD,0%,-6666,1%,-6666
USW00024139,46.6383,-113.1761,1219.2,MT,DRUMMOND AVIATION,62%,3,26%,0.5
USC00020060,33.9433,-113.1875,659.9,AZ,AGUILA,0%,-9999,0%,-9999
USC00424968,37.2008,-113.2686,973.5,UT,LA VERKIN,0%,-6666,1%,-6666
USC00426181,37.4636,-113.2897,1574.9,UT,NEW HARMONY,17%,4,9%,-6666
USC00422852,39.84,-113.3978,1328,UT,FISH SPRINGS NWR,15%,3,7%,-6666
USC00429152,38.4831,-113.4264,1487.4,UT,WAH WAH RCH,21%,3,1%,-6666
USC00022434,32.9711,-113.4981,158.5,AZ,DATELAND WHITEWING,0%,-9999,0%,-9999
USC00105980,42.6767,-113.5003,1269.2,ID,MINIDOKA DAM,40%,3,13%,1
USC00247448,47.2142,-113.5203,1249.7,MT,SEELEY LAKE RS,98%,10,40%,1.7
USC00102260,43.465,-113.5581,1797.4,ID,CRATERS OF THE MOON,92%,11,26%,1.7
USC00246685,46.8814,-113.5744,1103.4,MT,POTOMAC,88%,5,23%,1.6
USC00020100,34.2281,-113.5778,393.2,AZ,ALAMO DAM,0%,-9999,0%,-9999
USC00029309,34.7061,-113.6136,612.6,AZ,WIKIEUP,0%,-9999,0%,-9999
USC00429136,37.3522,-113.6664,1402.1,UT,VEYO PWR HOUSE,5%,-6666,2%,-6666
USC00245043,47.4083,-113.7125,1316.7,MT,LINDBERGH LAKE,98%,12,55%,1
USC00421144,39.8997,-113.7128,1323.4,UT,CALLAO,11%,-6666,6%,-6666
USC00423506,37.2806,-113.7283,1252.7,UT,GUNLOCK PH,2%,-6666,1%,-6666
USW00024133,42.5417,-113.7661,1262.5,ID,BURLEY MUNI AP,39%,3,17%,0.8
USC00426708,39.6308,-113.8858,1456.9,UT,PARTOUN,30%,2,7%,-6666
USC00105685,44.5664,-113.8953,1539.2,ID,MAY 2SSE,61%,3,11%,-6666
USC00108080,45.1875,-113.9008,1198.2,ID,SALMON-KSRA,70%,4,19%,0.9
USC00028396,32.7225,-113.9192,98.8,AZ,TACNA 3 NE,0%,-9999,0%,-9999
USC00247964,45.8478,-113.9269,1364,MT,SULA 3 ENE,85%,4,18%,0.9
USC00020672,36.8969,-113.9425,571.5,AZ,BEAVER DAM,0%,-6666,0%,-6666
USC00024702,33.2742,-113.9653,541,AZ,KOFA MINE,0%,-9999,0%,-9999
USC00245735,46.8983,-113.9678,1042.4,MT,MISSOULA 2 NE,72%,3,37%,0.7
USC00248809,48.5003,-113.9847,961.3,MT,WEST GLACIER,96%,10,44%,2
USC00425252,37.1431,-114.0214,849.5,UT,LYTLE RCH,1%,-6666,1%,-6666
USC00020949,33.9431,-114.0242,281.9,AZ,BOUSE,0%,-9999,0%,-9999
USC00107040,43.3111,-114.0742,1472.2,ID,PICABO,77%,7,17%,2
USC00247894,46.5136,-114.0911,1028.7,MT,STEVENSVILLE,35%,2,11%,1
USW00024153,46.9208,-114.0925,972.9,MT,MISSOULA INTL AP,61%,3,33%,0.5
USC00242104,48.1889,-114.1342,896.1,MT,CRESTON,73%,5,30%,1.3
USC00029645,34.8775,-114.1344,594.4,AZ,YUCCA 1 NNE,0%,-9999,0%,-9999
USC00046699,34.2903,-114.1708,224.9,CA,PARKER RSVR,0%,-9999,0%,-9999
USC00026865,33.665,-114.2272,266.7,AZ,QUARTZSITE,0%,-9999,0%,-9999
USC00244558,48.3042,-114.2636,901.3,MT,KALISPELL GLACIER A,73%,5,39%,0.8
USC00026250,34.1547,-114.2897,128,AZ,PARKER,0%,-9999,0%,-9999
USC00028516,36.03,-114.3289,390.1,AZ,TEMPLE BAR,0%,-9999,0%,-9999
USC00109303,42.5458,-114.3461,1207,ID,TWIN FALLS 6 E,38%,2,19%,0.9
USC00248902,48.4081,-114.3594,944.9,MT,WHITEFISH,92%,6,32%,1.5
USC00104845,43.6842,-114.3603,1795.3,ID,KETCHUM RS,97%,16,30%,2
USC00024761,34.5031,-114.3603,136.9,AZ,LAKE HAVASU CITY,0%,-9999,0%,-9999
USW00003125,32.8356,-114.3942,98.8,AZ,YUMA PROVING GROUND,0%,-9999,0%,-9999
USC00267450,38.9161,-114.4022,1789.2,NV,SHOSHONE 5N,17%,2,5%,-6666
USC00262497,36.3092,-114.4256,381,NV,ECHO BAY,0%,-9999,0%,-9999
USC00266252,37.9344,-114.45,1825.8,NV,PIOCHE,26%,4,4%,-6666
USC00265846,36.5508,-114.4581,381,NV,OVERTON,0%,-9999,0%,-9999
USC00022790,33.6133,-114.4706,141.7,AZ,EHRENBERG 2 E,0%,-9999,0%,-9999
USC00268588,36.4297,-114.5131,609.6,NV,VALLEY OF FIRE SP,0%,-9999,0%,-6666
USC00261358,37.6128,-114.5264,1334.7,NV,CALIENTE,4%,-6666,4%,-6666
USC00021050,35.1411,-114.5686,161.8,AZ,BULLHEAD CITY,0%,-9999,0%,-9999
USC00246218,48.5497,-114.5739,964.7,MT,OLNEY,96%,14,29%,2.9
USC00264480,35.1692,-114.5806,184.4,NV,LAUGHLIN,0%,-9999,0%,-9999
USC00040924,33.6131,-114.5972,81.7,CA,BLYTHE,0%,-9999,0%,-9999
USW00023195,32.6667,-114.6,62.8,AZ,YUMA WSO AP,0%,-9999,0%,-9999
USC00264341,40.0633,-114.615,1816.6,NV,LAGES,27%,2,7%,-6666
USW00003145,32.65,-114.6167,64.9,AZ,YUMA MCAS,0%,-9999,0%,-9999
USW00023179,34.7675,-114.6189,271.3,CA,NEEDLES AP,0%,-9999,0%,-9999
USC00029656,32.7278,-114.6217,48.8,AZ,YUMA QUARTERMASTER,0%,-9999,0%,-9999
USC00029652,32.6114,-114.635,58.2,AZ,YUMA CITRUS STN,0%,-9999,0%,-9999
USC00029376,35.8686,-114.6611,225.6,AZ,WILLOW BEACH,0%,-9999,0%,-9999
USW00023158,33.6186,-114.7142,120.4,CA,BLYTHE AP,0%,-9999,0%,-9999
USC00261371,36.1414,-114.7275,387.1,NV,CALLVILLE BAY,0%,-9999,0%,-9999
USC00261071,35.98,-114.8464,762,NV,BOULDER CITY,0%,-9999,0%,-9999
USW00023154,39.2953,-114.8467,1908.7,NV,ELY YELLAND FLD AP,48%,3,19%,0.7
USC00109000,45.1017,-114.8508,1168.9,ID,TAYLOR RCH,84%,4,24%,0.8
USC00043489,32.8833,-114.8667,147.8,CA,GOLD ROCK RCH,0%,-9999,0%,-9999
USC00243139,48.7783,-114.8997,914.4,MT,FORTINE 1 N,79%,3,23%,1
USC00267369,35.4661,-114.9217,1079,NV,SEARCHLIGHT,0%,-6666,0%,-6666
USC00268988,41.1006,-114.9736,1737.4,NV,WELLS,55%,3,15%,1.4
USC00267175,39.2764,-114.9911,2090.3,NV,RUTH,68%,4,18%,2
USC00105897,44.7189,-115.015,1365.5,ID,MIDDLE FORK LODGE,83%,4,21%,1
USC00267908,38.4231,-115.0225,1614.5,NV,SUNNYSIDE - LUND 31,12%,2,7%,-6666
USC00242827,48.8978,-115.0644,771.8,MT,EUREKA RS,61%,4,24%,1
USC00265705,36.2347,-115.1164,578.5,NV,NORTH LAS VEGAS,0%,-9999,0%,-9999
USC00265880,37.2692,-115.1197,1036.3,NV,PAHRANAGAT WR,1%,-6666,1%,-6666
USC00044297,34.1472,-115.1219,281,CA,IRON MTN,0%,-9999,0%,-9999
USW00023169,36.0719,-115.1633,649.5,NV,LAS VEGAS MCCARRAN,0%,-6666,0%,-6666
USC00264439,36.0469,-115.1847,693.4,NV,LAS VEGAS WFO,1%,-6666,1%,-6666
USC00260438,40.7808,-115.1853,1905,NV,ARTHUR 4NW,60%,11,12%,2
USC00245020,47.9733,-115.2239,1056.1,MT,LIBBY 32 SSE,95%,10,46%,0.9
USC00109963,45.545,-115.2514,755.9,ID,YELLOWPINE BAR,79%,5,27%,1.4
USC00248211,47.5933,-115.3594,725.4,MT,THOMPSON FALLS PH,54%,4,16%,1
USC00042598,33.8089,-115.4508,296.6,CA,EAGLE MTN,0%,-9999,0%,-9999
USC00102575,45.5525,-115.4606,1713,ID,DIXIE,99%,25,44%,2
USC00102875,45.8356,-115.4611,1236.9,ID,ELK CITY 1NE,98%,10,44%,1.3
USC00041288,32.6881,-115.4644,3.7,CA,CALEXICO 2 NE,0%,-9999,0%,-9999
USC00267123,40.2022,-115.493,1834.6,NV,RUBY LAKE NWR,61%,3,21%,1.1
USC00109951,44.8542,-115.5114,1554.5,ID,YELLOWPINE 7 S,99%,15,34%,1.8
USC00264394,40.7178,-115.5231,1780,NV,LAMOILLE YOST,55%,4,18%,1
USC00046197,33.2775,-115.5239,-18.3,CA,NILAND,0%,-9999,0%,-9999
USC00103143,46.0931,-115.5356,475.5,ID,FENN RS,64%,5,24%,1.6
USC00245015,48.4036,-115.5392,638.9,MT,LIBBY 1 NE RS,85%,5,28%,1
USC00045890,35.4703,-115.5436,1441.7,CA,MTN PASS,1%,-6666,3%,-6666
USC00045721,34.9436,-115.5469,1325.9,CA,MITCHELL CAVERNS,0%,-6666,1%,-6666
USC00041048,32.9544,-115.5581,-30.5,CA,BRAWLEY 2 SW,0%,-9999,0%,-9999
USC00042713,32.7669,-115.5617,-9.1,CA,EL CENTRO 2 SSW,0%,-9999,0%,-9999
USC00044223,32.8489,-115.5667,-19.5,CA,IMPERIAL,0%,-9999,0%,-9999
USC00043855,33.7044,-115.6289,417.6,CA,HAYFIELD PUMPING PL,0%,-9999,0%,-9999
USC00106174,43.1261,-115.7119,957.1,ID,MTN HOME,26%,4,7%,-6666
USW00024121,40.8289,-115.7886,1533.1,NV,ELKO RGNL AP,47%,3,25%,0.8
USC00106230,47.4714,-115.8,1004.6,ID,MULLAN,96%,9,44%,1.2
USC00107046,46.4922,-115.8006,938.8,ID,PIERCE,95%,14,37%,2
USC00269072,41.6358,-115.8008,1901.6,NV,WILD HORSE RSVR,85%,10,32%,2
USC00101195,42.8819,-115.8017,771.1,ID,BRUNEAU,0%,-9999,2%,-6666
USC00104150,46.6311,-115.8086,975.4,ID,HEADQUARTERS,90%,12,37%,2
USC00104442,43.8383,-115.8319,1208.5,ID,IDAHO CITY,94%,11,25%,2.4
USC00101636,43.9592,-115.8453,1353.3,ID,CENTERVILLE ARBAUGH,98%,16,32%,2.5
USC00109498,47.4753,-115.9314,826,ID,WALLACE,81%,5,32%,1.6
USC00103448,44.1011,-115.9694,944.9,ID,GARDEN VALLEY,78%,8,24%,2.5
USC00046390,32.7461,-116.0006,125,CA,OCOTILLO 2,0%,-9999,0%,-9999
USC00244084,48.08,-116.0014,682.8,MT,HERON 2 NW,85%,7,41%,1.4
USC00265890,36.2786,-116.0033,815,NV,PAHRUMP,0%,-6666,0%,-6666
USW00003160,36.6206,-116.0278,984.5,NV,MERCURY DESERT ROCK,1%,-6666,3%,-6666
USC00049099,34.1281,-116.0369,602,CA,TWENTYNINE PALMS,0%,-6666,0%,-6666
USC00101514,44.5228,-116.0481,1492.3,ID,CASCADE 1 NW,91%,10,34%,1.6
USC00040436,35.2761,-116.0628,293.2,CA,BAKER,0%,-9999,0%,-9999
USC00045502,33.5714,-116.0767,-54.9,CA,MECCA FIRE STN,0%,-9999,0%,-9999
USC00105708,44.8869,-116.1047,1531.6,ID,MC CALL,98%,17,38%,2.4
USC00103771,45.9414,-116.1175,1005.8,ID,GRANGEVILLE,45%,4,13%,2
USW00003104,33.6267,-116.1594,-36,CA,DESERT RESORTS RGNL,0%,-9999,0%,-9999
USC00103760,43.0175,-116.1772,731.5,ID,GRAND VIEW 4 NW,2%,-6666,1%,-6666
USC00101017,43.7383,-116.2022,1184.1,ID,BOISE 7 N,56%,4,29%,1.5
USC00044259,33.7086,-116.2153,-6.4,CA,INDIO FIRE STN,0%,-9999,0%,-9999
USW00024131,43.5667,-116.2406,857.7,ID,BOISE AIR TERMINAL,28%,3,20%,0.7
USC00106424,46.2358,-116.2467,987.6,ID,NEZPERCE,49%,4,17%,1
USC00048200,35.9717,-116.2708,471.2,CA,SHOSHONE,0%,-9999,0%,-9999
USC00107706,45.4239,-116.315,548.6,ID,RIGGINS,8%,-6666,4%,-6666
USC00042327,33.6514,-116.3764,365.8,CA,DEEP CANYON LAB,0%,-9999,0%,-9999
USC00108928,43.2436,-116.3783,708.7,ID,SWAN FALLS P H,2%,-6666,3%,-6666
USC00040983,33.2314,-116.4144,245.4,CA,BORREGO DESERT PARK,0%,-9999,0%,-9999
USC00260150,36.5717,-116.4619,746.8,NV,AMARGOSA FARMS-GARE,0%,-6666,0%,-6666
USW00003164,32.6233,-116.4728,801.6,CA,CAMPO,0%,-9999,0%,-6666
USC00102246,46.2333,-116.4833,1143,ID,CRAIGMONT,67%,4,31%,0.9
USC00046635,33.8275,-116.5097,129.5,CA,PALM SPRINGS,0%,-9999,0%,-9999
USC00108137,48.2942,-116.5628,648,ID,SANDPOINT EXP STN,74%,6,31%,1.4
USC00106305,43.6039,-116.5753,752.9,ID,NAMPA SUGAR FACTORY,12%,1,11%,1
USC00108062,47.3164,-116.5789,655.6,ID,SAINT MARIES,63%,7,28%,1.4
USC00042239,32.9897,-116.5872,1414.3,CA,CUYAMACA,5%,-6666,5%,-6666
USC00109846,46.2375,-116.6225,1204,ID,WINCHESTER,72%,4,33%,1
USC00048317,33.8725,-116.6797,591.3,CA,SNOW CREEK UPPER,0%,-9999,0%,-9999
USC00260718,36.995,-116.7189,1082,NV,BEATTY 8 N,3%,-6666,2%,-6666
USC00102444,43.5764,-116.7475,765,ID,DEER FLAT DAM,7%,-6666,2%,-6666
USC00043914,33.2372,-116.7614,823,CA,HENSHAW DAM,0%,-6666,0%,-6666
USC00040136,32.8358,-116.7775,516.6,CA,ALPINE,0%,-9999,0%,-9999
USC00043498,35.2814,-116.7844,899.2,CA,GOLDSTONE ECHO #2,0%,-9999,0%,-9999
USW00023161,34.8536,-116.7858,584.3,CA,BARSTOW DAGGETT AP,0%,-9999,0%,-6666
USC00101956,47.6822,-116.7967,650.1,ID,'COEUR D''ALENE',50%,5,19%,1
USC00042709,32.8839,-116.8164,182.9,CA,EL CAPITAN DAM,0%,-9999,0%,-9999
USC00107386,48.3514,-116.8356,725.4,ID,PRIEST RIVER EXP ST,90%,11,37%,1.5
USC00042319,36.4622,-116.8669,-59.1,CA,DEATH VALLEY,0%,-9999,0%,-9999
USW00024119,40.6117,-116.8917,1373.1,NV,BATTLE MOUNTAIN 4SE,19%,3,9%,-6666
USC00043896,33.7381,-116.8939,552,CA,HEMET,0%,-9999,0%,-9999
USC00044710,32.8536,-116.8947,210.3,CA,LAKESIDE 2 E,0%,-9999,0%,-9999
USC00047228,33.0114,-116.9081,448.1,CA,RAMONA FIRE DEPT,0%,-9999,0%,-9999
USC00106152,46.7281,-116.9558,810.8,ID,MOSCOW U OF I,52%,4,26%,1.5
USC00047813,33.7869,-116.9583,475.5,CA,SAN JACINTO RS,0%,-9999,0%,-9999
USC00042706,32.8139,-116.975,123.4,CA,EL CAJON,0%,-9999,0%,-9999
USW00023156,33.9286,-116.9814,789.7,CA,BEAUMONT #2,1%,-6666,1%,-6666
USC00356179,43.8764,-116.9903,662.9,OR,NYSSA,32%,3,13%,1
USC00047874,33.0956,-116.9975,128,CA,SAN PASQUAL ANIMAL,0%,-9999,0%,-9999
USW00024149,46.3747,-117.0156,437.7,ID,LEWISTON NEZ PERCE,16%,1,14%,0.7
USC00040521,34.8928,-117.0219,676.7,CA,BARSTOW,0%,-6666,0%,-6666
USC00044735,32.7675,-117.0233,161.5,CA,LA MESA,0%,-9999,0%,-9999
USC00355160,43.9794,-117.0247,688.8,OR,MALHEUR BRANCH EXP,45%,4,16%,1
USC00047111,33.0175,-117.0292,197.5,CA,POWAY VALLEY,0%,-9999,0%,-9999
USC00260507,39.4931,-117.0675,2066.5,NV,AUSTIN #2,42%,4,18%,1.3
USC00041758,32.64,-117.0858,17.1,CA,CHULA VISTA,0%,-9999,0%,-9999
USC00042863,33.1211,-117.0883,182.9,CA,ESCONDIDO #2,0%,-9999,0%,-9999
USW00023153,38.0511,-117.0903,1644.4,NV,TONOPAH,11%,2,8%,-6666
USC00353604,44.8736,-117.1094,812.3,OR,HALFWAY,77%,10,26%,2.5
USC00357277,43.3636,-117.1142,1118.6,OR,ROCKVILLE 5 N,24%,3,9%,-6666
USW00093107,32.8667,-117.1333,145.4,CA,SAN DIEGO MIRAMAR N,0%,-9999,0%,-9999
USC00267620,38.7839,-117.1739,1721.2,NV,SMOKEY VALLEY - CAR,0%,-9999,2%,-6666
USW00023188,32.7336,-117.1831,4.6,CA,SAN DIEGO LINDBERGH,0%,-9999,0%,-9999
